,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
298,1607938157852:a87d11a1-ef3d-40a5-8fb9-6d3d2ccc8fce,1607938157852:e46ca3d4-2821-4209-86bb-8aad2130fb6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
300,1607938157852:a859c10b-274f-463f-abac-af160616a318,1607938157852:4ab0043f-ddb6-4c16-b583-61ffef9c67b5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
305,1607938157851:63ba05be-4912-48ce-9732-824ef2ed1be3,1607938157851:d24093be-3202-4da0-8bd1-e2baa7a5b4b4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
309,1607938157851:078e869e-0506-4c3c-a9f2-b14793066339,1607938157851:48cf8d91-5c34-4c25-8920-c01abf4e40cc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
312,1607938157850:d2d35f8d-9ce9-4c34-a57e-9a58dd79ad0e,1607938157850:779aaf1b-cf45-4817-83fd-52aa6fd84cc9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
328,1607938157848:9c5df6bb-0fce-4d22-8ae6-448252e717a9,1607938157848:04255bf4-c555-441c-a42f-cee203a174fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
334,1607938157847:a343763b-acda-492f-950d-40d78c5e49fe,1607938157847:b9082309-2c5d-4060-9c38-00aa63afd707,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
336,1607938157847:9f2c12ea-a544-4dfc-af67-3c8c39f7f8b3,1607938157847:61741ed3-c4d4-40ea-b237-a38cdf681acd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
339,1607938157847:8f6d031b-6d2a-481c-9a5d-3a946f928ff0,1607938157847:e07cb16f-f602-462a-a918-889d3077de25,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
341,1607938157847:862f66b2-7501-41a1-814e-bb9138d8cf7c,1607938157847:2e938622-add4-41c3-81d9-4ec3828611c4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
343,1607938157847:50a2ea91-cdac-40a9-b441-5c5f681347fc,1607938157847:75072a60-7770-4416-893d-ac4672cddebf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
350,1607938157846:c20ffdf8-577b-4092-b13a-781f92b0ede2,1607938157846:15bbddee-630e-4157-9669-733788fe2a0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
352,1607938157846:b9a05b82-5e86-4f98-a65e-c1c663639b67,1607938157846:076cf241-fe3d-48ea-b2f7-41e02559ec73,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
354,1607938157846:9eff0e0e-fca6-474c-9241-f43381f19957,1607938157846:2a00c35c-5370-4f27-9470-7cc921f9baaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
363,1607938157845:248c0b4d-0950-412a-ae81-6d9c6df06eee,1607938157845:d0963f20-bd7f-41a7-a918-ac580e51e389,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
369,1607938157844:15815daf-e0ec-4205-8a51-bd6f47a8ed3b,1607938157844:d379bd93-1b4a-4f0a-9157-b647482c7faa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
371,1607938157844:0d759dfe-d8c2-4f40-9e56-2d686e2b87c2,1607938157844:a8718aed-8b8a-433a-ae0b-199aec642e9c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
374,1607938157843:c1c51f85-e8e6-49b9-97cb-726e47703b12,1607938157843:a9329c6b-cf5f-47c9-95da-9708a476db71,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
379,1607938157843:379a26d8-5b8f-46c9-a604-81d1529ceecc,1607938157843:49311d54-4a10-47b6-a18a-b68500f6d3e6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
383,1607938157842:e8b4521d-06e4-4361-b530-19e1ca6d40d6,1607938157842:9675eca4-7531-41b4-8a98-6480988325b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
392,1607938157841:ae0e12f4-24e0-4c1a-a6e9-82178ecef3c1,1607938157841:73df7ae5-ad3a-4e30-b23f-c7418bfe24ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
396,1607938157841:3b31a1ce-4c24-47ba-80a6-e7f0d469df59,1607938157841:195f7b51-17a1-4d0c-98b7-b25b9d309178,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
400,1607938157840:cc882376-84d3-49f9-91fd-6f3e60cbbb9c,1607938157840:6a77e8a5-8df1-4f49-87f1-46ebad1999b8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
404,1607938157840:b338d72c-a8ff-43af-833a-326aa7a81533,1607938157840:27ba64a0-e012-4f6c-92b2-a003290e4b01,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
406,1607938157840:575a1353-881a-43c8-b68f-10514b20ef49,1607938157840:125c82d5-4af3-4611-8fa5-6207e8944ddc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
409,1607938157839:de61e7ea-1f71-4abf-960a-9f9c7958af10,1607938157839:85a0a584-a577-4257-9e62-6dff63ab9b3f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
413,1607938157839:7521bc5d-e6f2-4efb-84d4-bdf530ba393f,1607938157839:dbdeedb7-cf53-44b1-b5ef-2b38f0695c89,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
416,1607938157839:1065c77c-e49b-404e-9759-5c7281a5259c,1607938157839:ae55a571-ae16-4c25-a2e5-8e8b8f3340ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
423,1607938157838:b31a0f9d-6544-4cae-af60-821159f49219,1607938157838:ddcc2c46-8c75-44c9-9dd1-2474bf1f7ceb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
427,1607938157837:fd37d3a8-c511-4afa-b98e-27dce5c448ee,1607938157837:d136bce8-9389-45a5-84ca-e45fdaec4666,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
435,1607938157837:06d0e102-69a6-4f63-995c-e3bef23f74d1,1607938157837:5adddbad-1cd9-44c4-babb-2fe65efeea80,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
446,1607938157835:e928d295-2689-4792-a397-c7bb39243aff,1607938157835:fe03dec6-aead-4e53-af94-fdb9643b4c3f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
448,1607938157835:aff33d9e-e282-4ca9-a234-1ba964214500,1607938157835:6f40003e-60f4-4d08-8578-5bbc8deb573d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
450,1607938157835:a417959e-1b3a-4473-b3f2-f38f520e76d4,1607938157835:c19aa3d5-566c-4a54-be47-1f1847c156cb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
455,1607938157834:75160e02-9dfe-472a-8898-942fadc5895e,1607938157834:1a1bb286-ba0c-468b-ad47-3fde109aea04,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
457,1607938157834:62969474-f060-4d35-a271-beabd5af9e45,1607938157834:62ae013c-6b3e-4a3d-b728-64eb892f3b62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
463,1607938157834:30fdbdde-3c5d-456a-b11e-9e50a8452143,1607938157834:6f14164d-707a-4752-9aa0-db1c4228e3ef,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
469,1607938157833:79277c39-ab8d-4821-8eea-39be7709c475,1607938157833:dc2306b4-d62b-491e-8d5b-9169728e5c62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
476,1607938157832:848e99ef-a8f4-46a9-a5c7-5fefb63b8adb,1607938157832:3676e055-11c4-4be0-94d1-c5207a547525,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
478,1607938157832:4bf3d963-69c7-4adc-b96a-71a4bccbe419,1607938157832:0ef9858f-8eda-4cc0-b1c3-b37c46ef0525,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
480,1607938157832:194bcce6-1b6b-40f7-baec-7fc76a494aac,1607938157832:e5a4ebd5-a1ee-4d51-b745-298cc7bcf3b1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
490,1607938157831:8800430d-00d4-48e3-ba83-94ce5da2cb17,1607938157831:cd363531-21a8-4c77-b1be-45272ab5587a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
494,1607938157830:cb8d279a-e2a1-4e04-a7c8-7ecce6b5f504,1607938157830:65899cfe-e860-4c68-a57a-4b639108ba0f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
499,1607938157830:79386b2b-7899-4531-9651-a10447632071,1607938157830:a6edc394-397d-4baf-ba7a-1473c7a52764,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
501,1607938157829:d1acdab6-2eab-4e2c-8f99-894bd551260c,1607938157829:1382ac3f-8402-434e-83e4-87483ff20b79,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
