,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
1157,1607884514176:dc6aeab6-c994-4688-a428-fef61acd434a,1607884514176:bf2a7bb4-39d2-4a58-b817-29c4c64b3169,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1160,1607884514176:808a878c-5160-4937-baa4-dcd74b6c9319,1607884514176:2213c5be-b9a8-4bee-8669-62fab2e8d91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1163,1607884514176:622b8099-88f7-4ad1-bbc0-9bbd244257d5,1607884514176:fa326d38-c07a-4a60-9310-fffa396a1f4e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1166,1607884514176:622b8099-88f7-4ad1-bbc0-9bbd244257d5,1607884514176:9e754521-3ed2-4805-b676-fe7d9fff28f1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1169,1607884514176:420270ab-6129-478d-a531-85130066e69a,1607884514176:ae47558d-e142-4052-b94e-715ad765d0db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
1172,1607884514176:2f1fe41c-1f2d-4190-b09f-da9958c53f3a,1607884514176:9a289797-e0e6-4e73-8701-9e446105c088,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1176,1607884514175:f18a0687-03bc-43e2-af54-65b2da757d0d,1607884514175:9a1215b1-1de4-42c0-b245-ca82eda054a1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
1180,1607884514175:90426409-fed1-44d3-9d8c-5d0bc5600f9a,1607884514175:b7361ef8-cdfd-496d-9343-ad79a2b72a22,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
1185,1607884514175:90426409-fed1-44d3-9d8c-5d0bc5600f9a,1607884514175:929a1786-400d-4db7-b3ee-8623ea5e7bc5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1188,1607884514175:20c4e2e8-0333-4f7a-b3c5-7504c9023e3c,1607884514175:068a30d8-ec2f-4886-952a-ad88432f6353,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1191,1607884514175:08e42e10-7546-491a-958b-fca6e2ca87ca,1607884514175:86ead06a-b59f-4a6c-832b-7d6363f898a7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1192,1607884514175:08e42e10-7546-491a-958b-fca6e2ca87ca,1607884514175:86ead06a-b59f-4a6c-832b-7d6363f898a7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1193,1607884514175:08e42e10-7546-491a-958b-fca6e2ca87ca,1607884514175:86ead06a-b59f-4a6c-832b-7d6363f898a7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1196,1607884514175:08e42e10-7546-491a-958b-fca6e2ca87ca,1607884514175:40de2d27-aca8-4016-afd5-83a64aca25d6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1198,1607884514175:08e42e10-7546-491a-958b-fca6e2ca87ca,1607884514175:17213c89-5480-4c21-a1a8-d2b50b3a46d8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1201,1607884514174:99c54d0b-d919-47cd-959c-44e060d99c4c,1607884514174:dce898b2-bc75-4664-8c55-b6f1c9d2791b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1203,1607884514174:99c54d0b-d919-47cd-959c-44e060d99c4c,1607884514174:ceb9004b-726c-4c78-a1ce-0257a5cfcca8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1206,1607884514174:7ea3d731-a8a5-4c17-9867-ac60f4f87241,1607884514174:3bedce2c-ba34-4cbb-9960-10a51ae62ef9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1209,1607884514174:753952c5-f277-4270-a907-4acf89d12e18,1607884514174:3245ed04-be0f-46fc-a871-28ca8facef7a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1212,1607884514174:75275c08-34bc-49ec-8a58-de4e2335e92d,1607884514175:1767eb2a-ddfa-4210-8b9b-bcdd490000d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1215,1607884514174:75275c08-34bc-49ec-8a58-de4e2335e92d,1607884514174:39abf4b4-7294-4e83-b2df-a15a78f79fce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1217,1607884514174:55cd015e-68e2-4c74-a839-bda7a92c2f26,1607884514174:4c9c6bfd-6d3f-49ee-96a2-04c7e2c1c16e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1221,1607884514174:55cd015e-68e2-4c74-a839-bda7a92c2f26,1607884514174:3bf80b38-2a75-4438-a14d-a94c4f2443ce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
1226,1607884514174:1b26f4b1-d9e0-4ab4-b48d-f4141fa3d9f2,1607884514174:15ef8dc4-8a45-40d6-aa74-8f9db99600ff,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1229,1607884514173:b796cffb-09cd-4b74-a55e-c54b73b0882e,1607884514173:312913b3-db19-40e9-8c91-c3f89ac0b591,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1233,1607884514173:994212df-4708-4b98-a200-b0b59cd1e6a9,1607884514173:5a3f709f-241c-437d-853c-ead299d4a6c3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1235,1607884514173:994212df-4708-4b98-a200-b0b59cd1e6a9,1607884514173:163ce89f-d10e-432c-a489-aa830b4f875c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1238,1607884514173:84dcadae-b49a-4e4b-94ba-04745077bd9d,1607884514173:bd2f7719-7320-422e-abdd-9342aadc39b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1242,1607884514173:74f16f7f-c144-4927-acf6-7b1726e4cd5d,1607884514173:f15d80cd-dc81-4490-a5e9-b69ad52f759a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
1247,1607884514173:74f16f7f-c144-4927-acf6-7b1726e4cd5d,1607884514173:181eae56-c7b7-4cd2-908f-7728460497dd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1251,1607884514173:41776502-c25d-4431-8feb-33c11b9ee24f,1607884514173:fa5fef5e-5364-4d91-9bf3-a33ed1d4869d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
1254,1607884514173:3da505d3-e466-44b7-a10e-95d9c61392fe,1607884514173:20b1fd68-7165-4c1f-89e5-047ad5b7d4b6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1257,1607884514172:b2346f03-e21e-4695-b545-842835b451e5,1607884514172:0f861c8a-b465-4267-a40d-4b13e2bafcee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1258,1607884514172:b2346f03-e21e-4695-b545-842835b451e5,1607884514172:0f861c8a-b465-4267-a40d-4b13e2bafcee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1259,1607884514172:b2346f03-e21e-4695-b545-842835b451e5,1607884514172:0f861c8a-b465-4267-a40d-4b13e2bafcee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1260,1607884514172:b2346f03-e21e-4695-b545-842835b451e5,1607884514172:0f861c8a-b465-4267-a40d-4b13e2bafcee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1262,1607884514172:9b62af49-7504-40b7-ba1a-f5c5a9168c35,1607884514172:3bc45fe3-7d03-4b83-b56e-b39e2e56f39e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1265,1607884514172:55e3a806-b25a-463a-a36f-16c446d5aa54,1607884514172:6d4070b6-e338-4532-a7ef-47e6e3dcac13,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1268,1607884514172:29affdd5-2cd3-497b-bcca-2a3477af8b82,1607884514172:fff95a34-b551-474b-892a-89b964d5f6d8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1271,1607884514172:29affdd5-2cd3-497b-bcca-2a3477af8b82,1607884514172:d1c1a05e-eead-4a26-bf29-89f9df168aa2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1272,1607884514172:29affdd5-2cd3-497b-bcca-2a3477af8b82,1607884514172:d1c1a05e-eead-4a26-bf29-89f9df168aa2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1274,1607884514172:254865ce-a83e-4dff-b656-9c0b6a124dc6,1607884514172:baed433e-f6f2-414e-bf8a-f536b4f86262,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1276,1607884514172:254865ce-a83e-4dff-b656-9c0b6a124dc6,1607884514172:4ef07ecf-07a4-4d05-ba0c-aa09eefb0363,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1279,1607884514172:175421f6-93a9-441b-b119-bd8f8a0fae67,1607884514172:fd58cda2-dec5-43c9-a3b7-024395582a9a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1282,1607884514172:175421f6-93a9-441b-b119-bd8f8a0fae67,1607884514172:79617401-0142-43bf-a322-68e4ab9d642a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
1283,1607884514172:175421f6-93a9-441b-b119-bd8f8a0fae67,1607884514172:79617401-0142-43bf-a322-68e4ab9d642a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
1285,1607884514171:fe32d3c2-a843-454a-919d-0455a749fdf4,1607884514171:d03fca13-9bf4-4fe3-a339-3487a9b142bc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
