,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
28772,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979548:56e12f41-cf50-415c-aba2-880df7c6bdd7,1607893979548:6f25de62-3932-4cf7-a31e-81d4888603d9
29558,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979537:37cfdcf5-bf9e-4f45-b048-90b1b52e0d71,1607893979537:9932659f-76eb-4b1f-9e20-e36aaea5a199
29559,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979537:37cfdcf5-bf9e-4f45-b048-90b1b52e0d71,1607893979537:9932659f-76eb-4b1f-9e20-e36aaea5a199
29737,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979534:0c230bb2-f720-4026-8911-2113d9d1a0d2,1607893979534:1e50ec90-d72e-4515-a9c1-e7d627b8d809
30182,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979526:ef75d69d-c6ff-49ab-ab77-34f624f69e80,1607893979526:20b9f64a-a145-469a-836e-cbe4cd0a2111
30938,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979514:c50b6cff-e92c-43f4-aa96-7857a345d978,1607893979515:7e0008c1-7dee-49ef-bd4c-f22ae2fdc68b
30970,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979514:af068047-5f67-46cd-a20c-02428b6cd4c7,1607893979514:2b85c01d-a8b3-4d90-b45c-aae2d455a33e
30971,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979514:af068047-5f67-46cd-a20c-02428b6cd4c7,1607893979514:2b85c01d-a8b3-4d90-b45c-aae2d455a33e
31086,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979512:59624eec-bbdc-480a-8cef-dd63ad279e29,1607893979512:50e5f72e-c7a7-4bf0-ae97-87a3bee3b229
31124,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979511:9edfe5e8-51b6-4ee4-8205-b33986de2ac9,1607893979511:16a2fefa-d71f-4fdf-9118-5def9dc3e8c6
31248,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979509:37990fe8-c75b-47a5-b54e-6a4b97ed8aab,1607893979509:9d6495a4-22e5-4a0c-bcc1-f076a4f767b1
33269,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979479:1cc23e7f-8686-4686-a22e-3f95f128dd83,1607893979479:c3de7fbb-03b8-47a6-a14f-1badc98025a0
33270,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979479:1cc23e7f-8686-4686-a22e-3f95f128dd83,1607893979479:c3de7fbb-03b8-47a6-a14f-1badc98025a0
33317,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979478:8796c93f-9626-4690-b4c1-e05d55bb0035,1607893979478:cdd1d3ed-cb4f-4f83-99f9-9c75734aa322
33436,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979477:c60521cb-b2a2-4ecc-af47-512d5e5ec902,1607893979477:ba0c5d6f-8826-44bb-b388-a8330d8af07d
34324,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979467:f54f230f-2cd6-4cf9-a0a7-867fbf9796ac,1607893979467:637c48c0-dfe2-472b-8cf2-09b7d40a6a96
34508,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979464:e4ef2765-00b6-45b4-9372-8b4caa847563,1607893979464:65308db5-3495-4ae7-a50d-f6d9ca0a3cba
34694,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979462:0fe7f5f8-10e7-435a-9aa1-eeb40ce27adb,1607893979462:3a53c775-48b6-4f9f-a5fc-ff31ed0c05b8
34985,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979453:205141a5-b35f-4478-b7f0-019688ed7189,1607893979453:56ffc96d-f752-46b5-aea2-44f4eba14a84
36043,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979437:974ed7d6-8cef-42f9-ae84-02cdcd3e4dfe,1607893979437:3d91e7ae-abbb-4db2-bb00-6e22df8eacbe
36171,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979435:aa309f0f-dfe7-48e6-aa44-ed9a952cc8fc,1607893979435:d094e349-ce3e-44d2-b058-69ff7bd44907
36172,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979435:aa309f0f-dfe7-48e6-aa44-ed9a952cc8fc,1607893979435:d094e349-ce3e-44d2-b058-69ff7bd44907
36566,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979430:5ccdf61d-5ca6-4cfb-922e-68e82f48d5cd,1607893979430:777d8c1d-7909-4bfa-a923-8c96186999d3
38136,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979406:1203a9b7-c586-4622-b819-d9958f7e0b83,1607893979406:f73f67a6-e7e6-443e-8b3e-0d4b8bec5d44
38562,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979398:94e35316-4f04-4537-8305-017fffd93981,1607893979398:0bb324e9-cac1-451d-99c4-c998c24f07d7
38580,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979397:ff7d9012-768d-4878-9219-209ffe504a5d,1607893979397:42f05485-8b36-4a0e-b5bc-18467c074879
39271,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979390:9e33c46a-5de1-4696-8225-11b6c6335df4,1607893979390:345925c1-bbe9-4fb6-94b7-fe4bc5f0f63d
41016,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979370:e59b1132-3019-4e26-a27b-0d2da56d55e2,1607893979370:719d7352-396c-4a02-a4f6-8a8624dd1f0a
42053,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979352:60de880e-1df6-4799-b721-b68d3c770227,1607893979352:d9cad2d1-a99c-42d3-98f9-d7c22d13aace
42054,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979352:60de880e-1df6-4799-b721-b68d3c770227,1607893979352:d9cad2d1-a99c-42d3-98f9-d7c22d13aace
45428,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979299:9d2e8040-1302-4960-bf5e-259554ee241a,1607893979299:26a59400-09d1-40e4-af89-74e950d87537
46448,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979282:10441478-d2ef-40e8-971a-dfb986d24824,1607893979282:ae94124d-fd04-409c-a132-cb2be8610a4f
46814,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979275:91e70265-2777-4d3c-8239-720f8ffcc0b7,1607893979275:1835524d-e576-416d-a56d-a43edad6de6c
48578,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979240:4b6f41be-928e-49a7-9f6d-8c954aaf6d7e,1607893979240:f5124e5a-274d-4a9b-8cb6-b7d0f8873c27
50369,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979204:e97245d6-1d12-475d-82c4-17798c3fcdf5,1607893979204:f0d0e644-c2ee-492c-971a-c23c9ae5b18e
50939,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979194:07888d1e-cfdb-4318-9e60-f0b366d952ae,1607893979194:9f2827b1-a36a-4188-a0cc-6b95a30d1cc4
51273,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979187:fd6bd4a0-4703-4514-bc95-45377e3f8299,1607893979187:a98c1ab7-3e3e-4724-9d5d-ec51dfe400da
51274,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979187:fd6bd4a0-4703-4514-bc95-45377e3f8299,1607893979187:a98c1ab7-3e3e-4724-9d5d-ec51dfe400da
51313,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979187:bf6fd089-9770-4f3c-ab69-11d3eb7a858f,1607893979187:5778f734-38f6-429f-a82a-c27224aa9775
53256,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979138:ba4114f4-5a94-4e99-9c2a-c7cba4b6457d,1607893979139:383caf36-ed99-49b5-9858-639ae69b08d8
55194,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979082:ac6fdcc9-b569-449d-a3ab-c6f485517ce8,1607893979082:f0538cb0-ab54-4102-a1ef-37a6561a46dc
56553,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979056:5d08d5bb-a850-433d-9086-4a626d9062ff,1607893979057:f191cfc9-ddd3-468b-bac3-9cc278536bde
59669,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893978970:690471a9-fb73-4ba3-a3e5-aef6c3a1b239,1607893978970:1e24252b-57ba-40ac-8022-cf6a48621b0f
61163,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893978934:2d1a857a-edde-4f39-b0c5-e7702e26550f,1607893978934:0be3da0c-d901-4e73-b585-e887ef0e8731
61621,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893978923:abff0c17-a5a6-4b53-8d6d-cca40b809d95,1607893978923:4557850a-6b80-4b00-9d28-d828ebd57437
62253,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893978911:2f968ec7-eff9-465c-ba9b-21ff2c596b14,1607893978911:3c2d2bdf-94ee-4dce-8d65-6b89159b243d
65197,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893978824:202b571c-0189-457a-992c-9ceb98403d5d,1607893978824:6b83eeb9-88be-4efa-9a95-2d1d12079fc5
67218,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893978737:d8ec8478-472f-4c9f-90e3-13a40aa45c65,1607893978737:31a0632e-506b-45dd-b8e8-34f5abb7de73
67253,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893978735:25965051-9be2-40fb-abbb-9ec18c17f099,1607893978735:9e59ea41-fd32-4b87-89dd-6a8d27ec9e61
