,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
26096,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""class java.lang.Boolean""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055096:84e2e5f5-6c0e-4425-9435-4ec07cde5b9d,1607894055096:78651ecb-f379-46c3-bcf9-fd60eb505e5a
26112,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""class java.lang.Boolean""","pop == ""none""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055096:84e2e5f5-6c0e-4425-9435-4ec07cde5b9d,1607894055096:37c5d36f-23a7-4051-abb6-be864f3ab951
26908,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""class java.lang.Boolean""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055088:d4151102-b267-4e20-bf27-f678e54d99c7,1607894055088:f6201b18-7801-4194-abcf-24a1a7d3644b
26909,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""none""","pop_p == ""class java.lang.Boolean""","clear_p == ""none""",Yes,1607894055088:d4151102-b267-4e20-bf27-f678e54d99c7,1607894055088:f6201b18-7801-4194-abcf-24a1a7d3644b
26975,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055087:c70a0571-ad5e-4a44-8b53-726b15ebf4cd,1607894055087:31bbc357-c2bb-430c-af95-8598ebbc2780
26976,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055087:c70a0571-ad5e-4a44-8b53-726b15ebf4cd,1607894055087:31bbc357-c2bb-430c-af95-8598ebbc2780
27054,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894055086:d2a1e717-2225-40c3-be91-88bc9e223584,1607894055086:6face921-339e-433f-8d90-afa3e3f8ecdd
27706,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055081:96940f96-ec83-4297-8fa7-f5f7a3f26d42,1607894055081:4ba9b969-ff77-4569-8adc-68a08d47cbaf
27731,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""",Yes,1607894055080:c923e62e-0d46-43fa-b698-13456a18ebe8,1607894055080:c759a932-802c-491a-81f8-900d7901f260
28742,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055069:0aa21191-51aa-4589-a2eb-2c25fc949b79,1607894055069:90997f2a-01cc-4bc6-9518-29c0d0947a22
29368,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055058:0b644c23-753a-446f-b983-808a3ca18cdd,1607894055058:41a4deac-74c3-415f-8c2a-a82fcabe7bc9
30136,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055046:6ba8e680-f034-4aba-bd25-aba6239d661e,1607894055046:4e871d5a-25bc-445d-87e7-5b899ac18475
30175,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""none""","pop_p == ""class java.lang.Boolean""","clear_p == ""none""",Yes,1607894055045:9aca385b-beed-49db-a7da-018a2a428ff9,1607894055045:732ef27d-a37d-42f7-8262-c8bc0c55ed4c
30933,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055029:73d5b1b4-80b0-4336-adc3-a37c1ced75cd,1607894055029:5e0af96e-5e1e-4cfa-8660-3c2ae1851f96
30987,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""class java.lang.Character""","pop == ""none""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894055028:717ace03-2278-4173-ae08-2bc0dd90f9a5,1607894055028:d02224bd-9cce-401b-b03a-aba24548f6df
30988,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""none""","pop == ""class java.lang.Character""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""class java.lang.Character""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055028:717ace03-2278-4173-ae08-2bc0dd90f9a5,1607894055028:d02224bd-9cce-401b-b03a-aba24548f6df
31071,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""",Yes,1607894055027:b8e596d1-b4fc-4db6-a46c-3684dd20de05,1607894055027:55b3a979-502f-4c32-af56-dc1e4f3dfcd3
31114,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055026:7f178483-9c71-4a0a-970a-ea96903ea3c2,1607894055026:bb0e3637-93d1-425f-9c17-7afa7a81d137
31227,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894055024:9f5f33b6-d479-49d4-bc98-a28bff89ffea,1607894055024:74f2dbce-a108-4b6f-a3a8-c2e8503d354b
31964,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""9""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894055014:9998390f-8222-4e06-85af-4a12383c1362,1607894055015:a9e97e97-beb7-4292-8663-c8e673652860
33463,"size == ""11""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054995:7b71bb26-d1dd-4d5f-b915-4a9f327d6cd8,1607894054995:dfe4c642-8ff5-4b1c-8bcb-d75762df7ca6
34378,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054981:2f90fc72-9720-4ffe-97ba-4596758d9d7c,1607894054981:44e514d0-0e7c-4456-a388-d0d324226996
34567,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054980:3f458bb9-6936-4358-b0fa-29357a2e260d,1607894054980:9527a21a-2751-4443-88ae-2495c95f14d6
34981,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""",Yes,1607894054975:1853b492-ccff-4d14-9028-597bc7c2bce4,1607894054975:561856a2-aab0-4eb7-8486-887db839434d
36122,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894054961:11694fd4-3e0f-46c5-a6ca-c2f8cc67e68e,1607894054961:33b5c4da-1ce6-400b-82c0-d554a138c727
36678,"size == ""12""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""12""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894054954:225fca39-121c-4f67-b0d4-1b75fcf07f33,1607894054955:7a6c05f2-2c2a-4240-81d8-273a2f2460e1
37155,"size == ""10""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""none""","pop == ""class experiment.drivers.AlejaStackTestDriver""","clear == ""none""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054949:175ae0c5-a422-4a9c-a7d2-65d7aa87cba5,1607894054949:280a112a-91f8-4f9d-82e7-3477e064b4d3
38516,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054930:7f725072-7009-4530-9bb3-99c2bd53f75a,1607894054930:b6a680c3-1b4d-4a45-938c-629e99fb2dc5
39515,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054919:a8efa4ac-1206-4448-b670-abf536146671,1607894054919:77d8d611-9228-47ee-b4fc-aeadcc5167cb
41814,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054889:d87ebd73-5c65-4904-aa8a-fd366d2f1972,1607894054889:5121a3bb-99dc-428a-9bdb-b8957a0a403c
42053,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054885:220349c0-553c-4a6f-a9d3-1b2c3f5cb51a,1607894054885:0f4a18f3-48f7-45cb-9523-0093b53a59a9
45435,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""",Yes,1607894054834:75e12451-5cbd-47c8-a8b1-6eb18837b239,1607894054834:50587a90-b767-4bd1-89e2-325c46079161
46482,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894054821:81ff9916-976f-495c-873c-03124c7e6df3,1607894054821:6e352ca0-2184-4fe2-a502-1cf9835cd772
46801,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894054818:0dc0b250-797d-41b7-af8f-ef6a4c80f9fc,1607894054818:fe6e761f-a78a-4628-88b8-d9966f1577c9
48545,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054795:7e6d1ea1-eacc-48ef-9ae4-e4f4dff054bc,1607894054795:85b6efc3-c46b-4330-8cbf-dc996c517517
49596,"size == ""11""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""10""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""",Yes,1607894054780:3f32151e-2554-475b-b6a9-e2b02596a769,1607894054780:4983d856-8aa7-4450-adac-be41733d6eec
50264,"size == ""9""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""8""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""",Yes,1607894054767:d97fd00a-d7c8-43b3-a4c2-ff30f3b72316,1607894054767:a7dfe8f4-34cf-4797-a436-90208c2728f3
51273,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""class java.lang.Object""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054746:8fbc4fad-0cc2-4f29-9f1b-7db41f78b672,1607894054746:ee79b85f-e8f3-4ecb-a768-f9978d9a0f7e
51321,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054746:233b0ece-0ad5-4d2f-857a-02f81d536aad,1607894054746:765453c8-d15e-4306-a4fe-80111850a68b
51322,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""class java.lang.Float""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054746:233b0ece-0ad5-4d2f-857a-02f81d536aad,1607894054746:765453c8-d15e-4306-a4fe-80111850a68b
51369,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894054744:0b4c36db-a91b-4263-9f0a-d2ad739b7a5f,1607894054744:43e9d172-e4df-4f20-a2f3-a4df063e2678
53275,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""class java.lang.Byte""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894054706:a0138c43-5276-4fd9-b22a-ebfe7d413b6b,1607894054706:8918aa1c-2585-44f4-8514-f3cabf2b57ff
53276,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607894054706:a0138c43-5276-4fd9-b22a-ebfe7d413b6b,1607894054706:8918aa1c-2585-44f4-8514-f3cabf2b57ff
59609,"size == ""8""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894054556:66ef839e-3b26-483a-9235-2f904a3c7bd3,1607894054556:b630a942-fb09-4e6b-8040-7722cc33ae4d
61649,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""none""","pop_p == ""class java.lang.Short""","clear_p == ""none""",Yes,1607894054514:aea587a1-b8b1-41cb-9584-41b870b801c6,1607894054514:ab9fce13-87c7-4f5a-9091-c14562c18629
62241,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607894054499:480c6aa4-82f2-4a28-8f4c-4bd35ec835c1,1607894054500:aeb792e2-ab8e-4bf5-879f-82504f0b8999
65114,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""",Yes,1607894054421:cca9c157-deca-41b1-ac24-b1683766ce3f,1607894054421:3db12aee-4de3-43ec-b59b-734ae592a994
67251,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""",Yes,1607894054326:82cd22d7-4f44-4d5a-a478-96f5192a353c,1607894054327:e9de373a-441a-4f97-ba25-26443a566b45
67274,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""",Yes,1607894054324:9111bb58-34c2-404d-a77f-366dfdf04f9e,1607894054324:f95db443-bc00-4918-a9ca-9e35dc831702
