,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
98,1607899410246:c35b1247-4a8b-42d4-81d5-2efade3e696a,1607899410246:e1e85dec-1acd-4fc6-af2c-594db2eb7ace,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
100,1607899410246:c35b1247-4a8b-42d4-81d5-2efade3e696a,1607899410246:7277ac5c-8dd1-4264-a47e-760c195f7357,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
101,1607899410246:c35b1247-4a8b-42d4-81d5-2efade3e696a,1607899410246:7277ac5c-8dd1-4264-a47e-760c195f7357,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
103,1607899410246:bf95c51e-d54b-4d7c-beb2-e1fc5411fece,1607899410246:97d40207-dea3-4943-a1f1-67109b4df95f,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
105,1607899410246:bf95c51e-d54b-4d7c-beb2-e1fc5411fece,1607899410246:60830ee7-6d35-47a8-b733-451381f12d2d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
106,1607899410246:bf95c51e-d54b-4d7c-beb2-e1fc5411fece,1607899410246:60830ee7-6d35-47a8-b733-451381f12d2d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
108,1607899410246:3a26a0c9-031b-4c49-9242-037864044a29,1607899410246:a33e1897-8e59-47fe-962c-779594bbba60,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
109,1607899410246:3a26a0c9-031b-4c49-9242-037864044a29,1607899410246:a33e1897-8e59-47fe-962c-779594bbba60,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
111,1607899410246:3a26a0c9-031b-4c49-9242-037864044a29,1607899410246:8dec350a-f4f9-4ecb-92a9-2b0e4e5a3c13,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
113,1607899410245:c422e306-80b9-4860-94ae-7e685a78a89a,1607899410245:2c491a4c-4c7b-4868-99a7-1166b9c60f9a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
114,1607899410245:c422e306-80b9-4860-94ae-7e685a78a89a,1607899410245:2c491a4c-4c7b-4868-99a7-1166b9c60f9a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
116,1607899410244:439316f0-cc59-4640-aa77-3b9280334953,1607899410244:80d13464-051d-49d6-9b71-232652a355ef,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
119,1607899410244:439316f0-cc59-4640-aa77-3b9280334953,1607899410244:4a04a209-8a6f-4ed0-b689-a7976a747895,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
120,1607899410244:439316f0-cc59-4640-aa77-3b9280334953,1607899410244:4a04a209-8a6f-4ed0-b689-a7976a747895,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
122,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:fc003354-985c-4809-9d19-933019192938,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
123,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:fc003354-985c-4809-9d19-933019192938,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
125,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:916d3179-9979-4f99-bf8f-835e483f5f95,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
126,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:916d3179-9979-4f99-bf8f-835e483f5f95,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
127,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:916d3179-9979-4f99-bf8f-835e483f5f95,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
128,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:916d3179-9979-4f99-bf8f-835e483f5f95,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
129,1607899410243:f59e5178-9eda-47a0-b941-0e36c3f1191f,1607899410243:916d3179-9979-4f99-bf8f-835e483f5f95,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
131,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:eb32aebb-38dd-434b-bcf2-4c7dc589ab51,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
132,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:eb32aebb-38dd-434b-bcf2-4c7dc589ab51,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
134,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:97a2e156-5e53-46de-b901-de708f211eac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
135,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:97a2e156-5e53-46de-b901-de708f211eac,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
136,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:97a2e156-5e53-46de-b901-de708f211eac,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
137,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:97a2e156-5e53-46de-b901-de708f211eac,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
138,1607899410243:9a30aee2-6a20-4639-95c6-d46cde1edbef,1607899410243:97a2e156-5e53-46de-b901-de708f211eac,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
140,1607899410243:91d064e8-27f3-4a30-8b1c-f6732aea4c8e,1607899410243:76f831ba-0b85-4f5d-966a-7dfcec941cb5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
141,1607899410243:91d064e8-27f3-4a30-8b1c-f6732aea4c8e,1607899410243:76f831ba-0b85-4f5d-966a-7dfcec941cb5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
143,1607899410243:6d9921be-adde-4c71-ac76-657dcb538404,1607899410244:8a3eb473-3c26-4794-97c1-c1b33e781e73,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
144,1607899410243:6d9921be-adde-4c71-ac76-657dcb538404,1607899410244:8a3eb473-3c26-4794-97c1-c1b33e781e73,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
146,1607899410243:6d9921be-adde-4c71-ac76-657dcb538404,1607899410243:99397cf8-fcd6-4fbd-a1d3-45d59568a1f3,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
147,1607899410243:6d9921be-adde-4c71-ac76-657dcb538404,1607899410243:99397cf8-fcd6-4fbd-a1d3-45d59568a1f3,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
149,1607899410242:d3043065-d256-415f-ba26-234c6775ff18,1607899410242:2c68cb8a-f124-4eab-90f1-d9cc0122cb83,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
150,1607899410242:d3043065-d256-415f-ba26-234c6775ff18,1607899410242:2c68cb8a-f124-4eab-90f1-d9cc0122cb83,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
152,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:fdfd8201-c922-47b7-b6ff-00db8cda4750,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
153,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:fdfd8201-c922-47b7-b6ff-00db8cda4750,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
154,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:fdfd8201-c922-47b7-b6ff-00db8cda4750,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
155,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:fdfd8201-c922-47b7-b6ff-00db8cda4750,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
156,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:fdfd8201-c922-47b7-b6ff-00db8cda4750,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
158,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:7fe74835-0643-41bd-8f87-35591d12f959,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
159,1607899410242:acbdc564-392b-4677-affb-2c3ef5d197ab,1607899410242:7fe74835-0643-41bd-8f87-35591d12f959,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
161,1607899410242:231fe04e-337e-48bc-accc-043587486632,1607899410242:f746fa3c-4777-4626-8d56-444d9a81b478,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
162,1607899410242:231fe04e-337e-48bc-accc-043587486632,1607899410242:f746fa3c-4777-4626-8d56-444d9a81b478,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
