,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
1667,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293858:ce37bbfe-c47f-42c0-a89c-0b41cb6fb3b3,1607896293858:cda18fee-de4b-45bd-af2d-62734e24717b
1668,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293858:ce37bbfe-c47f-42c0-a89c-0b41cb6fb3b3,1607896293858:cda18fee-de4b-45bd-af2d-62734e24717b
1669,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293858:ce37bbfe-c47f-42c0-a89c-0b41cb6fb3b3,1607896293858:cda18fee-de4b-45bd-af2d-62734e24717b
1727,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293857:b0ef4eba-d10b-4ae0-9bc3-f688b85f79d2,1607896293857:def722c6-cadd-4444-abb0-43c0167e24ab
1733,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293857:b0ef4eba-d10b-4ae0-9bc3-f688b85f79d2,1607896293857:4c1bd078-1355-4be3-83a9-7fe5f9f1b49b
1734,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293857:b0ef4eba-d10b-4ae0-9bc3-f688b85f79d2,1607896293857:4c1bd078-1355-4be3-83a9-7fe5f9f1b49b
1736,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293857:b0ef4eba-d10b-4ae0-9bc3-f688b85f79d2,1607896293857:4c1bd078-1355-4be3-83a9-7fe5f9f1b49b
1754,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293856:57deab32-a2d0-428c-942a-09b2f8daf490,1607896293857:0095ea42-e9de-4f5d-8efd-200f7cbf324a
1784,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293856:57deab32-a2d0-428c-942a-09b2f8daf490,1607896293856:4a064dee-976c-4462-95a2-5b9366756277
1820,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293855:88c2f974-e011-4297-8522-543a2baddaaa,1607896293855:56450226-fef0-4031-a387-ea2227e97979
1821,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293855:88c2f974-e011-4297-8522-543a2baddaaa,1607896293855:56450226-fef0-4031-a387-ea2227e97979
1855,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293855:23fa9447-3604-4617-9ca5-b76512854bfe,1607896293855:69ad564a-1bab-43fd-915c-691b02a9b8c4
1856,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293855:23fa9447-3604-4617-9ca5-b76512854bfe,1607896293855:69ad564a-1bab-43fd-915c-691b02a9b8c4
2003,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293853:cdaabf93-9b20-4cd8-8d84-90195c53fbf9,1607896293853:5e40b748-f20f-4fb5-a3d4-add2b1d64185
2011,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293853:cdaabf93-9b20-4cd8-8d84-90195c53fbf9,1607896293853:43290c9b-7822-4fd1-8819-54b3cac89807
2012,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293853:cdaabf93-9b20-4cd8-8d84-90195c53fbf9,1607896293853:43290c9b-7822-4fd1-8819-54b3cac89807
2020,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293853:722ed1d7-f9be-4b44-bf46-ea06f3ef4fa6,1607896293853:8d35c481-7662-414d-ae71-dc45cd4eeea3
2021,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293853:722ed1d7-f9be-4b44-bf46-ea06f3ef4fa6,1607896293853:8d35c481-7662-414d-ae71-dc45cd4eeea3
2030,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293853:722ed1d7-f9be-4b44-bf46-ea06f3ef4fa6,1607896293853:78ddde05-64b5-45f8-a458-416f817075ed
2066,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896293853:716ec869-7547-473d-8fd5-3b8b867c3ba4,1607896293853:6748105c-d15c-4074-b335-835893699005
2067,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293853:716ec869-7547-473d-8fd5-3b8b867c3ba4,1607896293853:6748105c-d15c-4074-b335-835893699005
2080,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293853:716ec869-7547-473d-8fd5-3b8b867c3ba4,1607896293853:0dbe2513-1219-41df-8b3f-11224ed43b20
2093,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293852:fb9313fc-61a2-494d-85fe-ee96464da1fb,1607896293852:17b8029a-ab90-4aa3-8689-3ad53a42c9d0
2094,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293852:fb9313fc-61a2-494d-85fe-ee96464da1fb,1607896293852:17b8029a-ab90-4aa3-8689-3ad53a42c9d0
2118,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293852:06575875-97b4-4635-9aac-49385c2a80c9,1607896293852:707d9f94-dbf2-4ad1-b29c-c526eefe730b
2173,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293851:25395333-83f7-47b3-88e2-b95bf246b457,1607896293851:5413a6a5-0bca-457a-951a-17aa58adf4cf
2174,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293851:25395333-83f7-47b3-88e2-b95bf246b457,1607896293851:5413a6a5-0bca-457a-951a-17aa58adf4cf
2175,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293851:25395333-83f7-47b3-88e2-b95bf246b457,1607896293851:5413a6a5-0bca-457a-951a-17aa58adf4cf
2176,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293851:25395333-83f7-47b3-88e2-b95bf246b457,1607896293851:5413a6a5-0bca-457a-951a-17aa58adf4cf
2201,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293850:4d4c486d-9f92-47dc-b1c5-93d3047c4517,1607896293850:b8182138-e73e-476b-8c68-5528bd6fe4a2
2202,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293850:4d4c486d-9f92-47dc-b1c5-93d3047c4517,1607896293850:b8182138-e73e-476b-8c68-5528bd6fe4a2
2297,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293850:11b77f9a-9c07-4279-b524-651d66d89e71,1607896293850:d2f4b056-e4b1-4389-8cd6-733d63370397
2298,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293850:11b77f9a-9c07-4279-b524-651d66d89e71,1607896293850:d2f4b056-e4b1-4389-8cd6-733d63370397
2299,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293850:11b77f9a-9c07-4279-b524-651d66d89e71,1607896293850:d2f4b056-e4b1-4389-8cd6-733d63370397
2358,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293849:33237c7a-ba4e-470f-b53f-47e409516890,1607896293849:09ad1d5d-498e-44fa-8840-c353ba9b7562
2424,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293848:76f65cdd-24f3-4e5c-a67d-1a920234c485,1607896293849:698b0536-93d0-4e89-8762-aa3f15e07416
2462,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293848:76f65cdd-24f3-4e5c-a67d-1a920234c485,1607896293848:c4af141f-8afb-4387-80b2-ccb9f2ba9d6a
2463,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293848:76f65cdd-24f3-4e5c-a67d-1a920234c485,1607896293848:c4af141f-8afb-4387-80b2-ccb9f2ba9d6a
